Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_10_S6-A10_1_9670.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_11_S6-A11_1_9671.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_12_S6-A12_1_9672.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_13_S6-B1_1_9673.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_14_S6-B2_1_9674.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_16_S6-B4_1_9676.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_17_S6-B5_1_9677.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_18_S6-B6_1_9678.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_1_S6-A1_1_9661.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_2_S6-A2_1_9662.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_3_S6-A3_1_9663.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_4_S6-A4_1_9664.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_5_S6-A5_1_9665.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_6_S6-A6_1_9666.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_7_S6-A7_1_9667.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_8_S6-A8_1_9668.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_19_S6-B7_1_9679.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_20_S6-B8_1_9680.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_21_S6-B9_1_9681.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_22_S6-B10_1_9682.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_23_S6-B11_1_9683.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_24_S6-B12_1_9684.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_25_S6-C1_1_9685.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_26_S6-C2_1_9686.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_27_S6-C3_1_9687.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_28_S6-C4_1_9688.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_29_S6-C5_1_9689.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_30_S6-C6_1_9690.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_31_S6-C7_1_9691.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_33_S6-C9_1_9693.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_34_S6-C10_1_9694.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_35_S6-C11_1_9695.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_9_S6-A9_1_9669.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_15_S6-B3_1_9675.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_32_S6-C8_1_9692.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/EM_DIA-30SPD_36_S6-C12_1_9696.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen10_S3-C10_1_7533.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen11_S3-C11_1_7534.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen12_S3-C12_1_7535.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen13_S3-D1_1_7536.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen14_S3-D2_1_7537.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen15_S3-D3_1_7538.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen16_S3-D4_1_7539.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen17_S3-D5_1_7540.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen18_S3-D6_1_7541.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen19_S3-D7_1_7542.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen1_S3-C1_1_7524.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen20_S3-D8_1_7543.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen21_S3-D9_1_7544.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen22_S3-D10_1_7545.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen23_S3-D11_1_7546.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen24_S3-D12_1_7547.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen25_S3-B8_1_7523.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen2_S3-C2_1_7525.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen3_S3-C3_1_7526.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen4_S3-C4_1_7527.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen5_S3-C5_1_7528.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen6_S3-C6_1_7529.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen7_S3-C7_1_7530.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen8_S3-C8_1_7531.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen9_S3-C9_1_7532.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_10_S6-D10_1_6499.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_11_S6-D11_1_6500.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_12_S6-D12_1_6501.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_13_S6-E1_1_6502.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_14_S6-E2_1_6503.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_15_S6-E3_1_6504.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_16_S6-E4_1_6505.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_17_S6-E5_1_6506.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_18_S6-E6_1_6507.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_19_S6-E7_1_6508.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_1_S6-D1_1_6490.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_20_S6-E8_1_6509.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_21_S6-E9_1_6510.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_22_S6-E10_1_6511.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_2_S6-D2_1_6491.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_3_S6-D3_1_6492.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_4_S6-D4_1_6493.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_5_S6-D5_1_6494.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_6_S6-D6_1_6495.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_7_S6-D7_1_6496.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_8_S6-D8_1_6497.d	/cluster/VAST/ngomae-lab/proteomics/proteome_data_all/Ellen_KLAC_9_S6-D9_1_6498.d
A0A1A8GBX4;A0A1A8IAI5;A0A8C6MF67;A0A9D3BEK4	A0A1A8GBX4_9TELE;A0A1A8IAI5_NOTKU;A0A8C6MF67_NOTFU;A0A9D3BEK4_NOTFU	PPIFB;ppif;ppifb	Peptidyl-prolyl cis-trans isomerase	2	0																																			15453.8	26921.7																																															
A0A1A8GBZ9	A0A1A8GBZ9_9TELE	UBXN1	UBX domain protein 1 (Fragment)	5	0																																																														4253.53	1534.97	2838.88	6271.54	4599.88	5829.25	2669.27	4300.19	2150.12	3928.81	3553.49	3727.62	2986.55	2626.66	3836.93	3284.56	5164.39	3996.03	2759.39	3190.65	9610.12	6522.73
A0A1A8GCU6;A0A1A8I515;A0A1A8MAG9;A0A1A8N3L1;A0A1A8SFV2	A0A1A8GCU6_9TELE;A0A1A8I515_NOTKU;A0A1A8MAG9_9TELE;A0A1A8N3L1_9TELE;A0A1A8SFV2_9TELE	SCYL1	N-terminal kinase-like protein	1	1																																		4062.78																																																	
A0A1A8GCV8	A0A1A8GCV8_9TELE	CFL1	Cofilin 1	1	1																					4672.63	5476.8				4418.32																																																									
A0A1A8GCZ2;A0A1A8KSE0;A0A1A8MCD7;A0A1A8QDL0;A0A1A8RFK0;A0A1A8U3P6	A0A1A8GCZ2_9TELE;A0A1A8KSE0_NOTKU;A0A1A8MCD7_9TELE;A0A1A8QDL0_9TELE;A0A1A8RFK0_9TELE;A0A1A8U3P6_NOTFU	ATP5S	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s	2	2	2625.72		1898.01						2223.03	1232.12	2728.69																																																																								
A0A1A8GD48	A0A1A8GD48_9TELE	LDHB	L-lactate dehydrogenase	10	7																																	11277.0	65589.5	69807.2	51289.8																																															
A0A1A8GDA8	A0A1A8GDA8_9TELE	P4HA1B	Prolyl 4-hydroxylase subunit alpha-1	2	0																					74.6387		418.797		1173.92	219.903	916.847				543.892																																																				
A0A1A8GDB5	A0A1A8GDB5_9TELE	C19H1ORF109	Chromosome 1 open reading frame 109	1	1	1037.28	2944.02					663.294		645.102	641.939				2154.41																																																																					
A0A1A8GDC7	A0A1A8GDC7_9TELE	Nfu_g_1_017948	Fatty acid synthase	2	1	3832.06	3496.14	1818.49				552.1		3189.86	2787.94	1265.03			6076.09	1319.25																																																																				
A0A1A8GDG1	A0A1A8GDG1_9TELE	BCAP31	Endoplasmic reticulum transmembrane protein	3	3								36451.1				444784.0	47520.3																				70311.6	95194.6																																																	
A0A1A8GDK3	A0A1A8GDK3_9TELE	ATP6V1F	V-type proton ATPase subunit F	1	1			3742.46				9604.27		5409.23	3088.04						9638.29																																																																			
A0A1A8GDR2	A0A1A8GDR2_9TELE	Nfu_g_1_017359	14-3-3 domain-containing protein (Fragment)	16	2	51982.1	80100.1	81292.0	33583.3	43734.5	64325.1	105696.0	105371.0	61057.9	66341.8	96016.4	101966.0	187739.0	68708.4	63639.1	104238.0	12775.3	16594.1	24889.8	14686.6	12598.1	19400.0	6998.86	10465.7	11967.1	11737.6	6950.56	11478.1	16601.3	29272.8	7596.97	3343.37					6414.68	21904.5	16065.7	11196.8	9620.44	21846.1	30365.3	8398.02	4783.91	5391.97	13044.8	2517.71	6705.58	4289.23	8068.61	11664.3	6775.43	12025.5	31159.5	8102.85	15501.6	27937.0	5983.23	11235.2	11991.9	2146.3	9501.73	13327.6	2417.44	10513.4	2909.42	3666.09	5198.87	6995.66	3916.74	7794.58	1016.87	5773.01	4743.11	11952.5	5460.87	5019.93	3052.65	2272.92	3423.28	2166.1	2450.91
A0A1A8GE46	A0A1A8GE46_9TELE	USP5	Ubiquitin carboxyl-terminal hydrolase	11	2	2351.45	2636.78	1568.49	2769.78				2692.34	1204.24	973.956			1342.51	2155.09	2264.99		19918.4	5644.15	18884.2	5600.99	8736.72	8165.72	8981.52	9120.89	5850.45	7779.28	6254.19	4783.84	4735.55	16632.8	10117.0	8260.38	26788.3	26408.1	12134.7	21105.0																																															
A0A1A8GED1	A0A1A8GED1_9TELE	EIF5B	Eukaryotic translation initiation factor 5B	5	1				3326.85		3343.78												2039.47	1280.7	1420.96	819.44		1231.77	441.1	3316.42	1506.6	2161.07	2476.68	998.655	1955.81	3899.86	546.641																																																			
A0A1A8GEG9	A0A1A8GEG9_9TELE	CTNND1	Catenin (Cadherin-associated protein), delta 1	4	3																		1702.16	2684.83	927.965	533.853		1312.5	1352.2		686.245	643.098		2133.76		853.465	875.881																																																			
A0A1A8GEL2	A0A1A8GEL2_9TELE	SNX6	Sorting nexin	9	1	12316.1	11982.5	8669.82	6778.29	6358.56	14301.5	19122.6	42527.6	10367.2	6691.99	7361.42	28194.0	7652.47	8135.04	10623.9	14801.5																						568.782	575.002			1442.3					518.178				385.0	626.824	239.194		1204.22		805.835				780.348																						
A0A1A8GEM8	A0A1A8GEM8_9TELE	PSAP	Prosaposin	1	1				3554.04	6944.17	3424.13	3847.24		2123.3																											66506.0																																															
A0A1A8GER8;A0A1A8MTJ4;A0A1A8PS36	A0A1A8GER8_9TELE;A0A1A8MTJ4_9TELE;A0A1A8PS36_9TELE	Nfu_g_1_013385	Leukocyte elastase inhibitor	1	1																																																																												1782.42							
A0A1A8GET9	A0A1A8GET9_9TELE	HSP90AA1.2	Mitochondrial inner membrane m-AAA protease component paraplegin	35	1	68225.4	73473.5	135657.0	53991.4	51603.0	53427.2	140026.0	167748.0	129023.0	142251.0	82637.2	211546.0	125352.0	112137.0	67371.6	213652.0	17110.1	7241.52	37815.4	13952.7	14444.0	11387.5	10467.9	10624.5	21377.5	30201.9	24060.0	27850.4	18946.4	32066.9	14926.4	11668.7	49651.0	28644.2	48567.8																																																
A0A1A8GF03;A0A1A8KNF8;A0A1A8M4C9;A0A1A8SDF1	A0A1A8GF03_9TELE;A0A1A8KNF8_NOTKU;A0A1A8M4C9_9TELE;A0A1A8SDF1_9TELE	NAA10	N-terminal amino-acid N(alpha)-acetyltransferase NatA	11	3	3024.1	5269.58	1965.02	20394.0	12683.0	15168.5	4007.67	20347.6	1907.27	2675.08	4523.83	46606.1	16039.2	1979.05	4107.38	5897.92	3262.31	652.534	772.07	544.532	562.612	1087.2	681.412	480.185	917.814	580.812	992.41	882.737	585.944	1394.27	620.175	1250.49	18710.6	69230.0	7997.48																																																
A0A1A8GF32	A0A1A8GF32_9TELE	VAMP8	Vesicle-associated membrane protein 8 (Endobrevin) (Fragment)	1	0	837.758		2741.43				2082.0		2316.1	778.196				786.796	2672.45	2986.72																																																																			
A0A1A8GF40	A0A1A8GF40_9TELE	NDRG1A	N-myc downstream regulated gene 1a (Fragment)	3	0																																					595.906	1197.49		2375.6	2992.47	807.648			1752.5	4788.47	850.487	5552.18	901.507	460.671					2089.57	2547.33	2573.33	2088.82	3700.35	1944.06	490.085																						
A0A1A8GFM9	A0A1A8GFM9_9TELE	WARS	Tryptophan--tRNA ligase, cytoplasmic	10	1																		8735.25	15818.3	2757.49	1179.68		1699.37	1799.65	5666.92	2627.69	2949.09	8962.11	3477.85	7126.53	3780.67	2120.59					2466.94	4949.45	1320.67	4735.54	3402.97	1918.08	2769.33	1945.75	2323.04	3227.73	1874.73	3532.74	1355.76	1202.27	2328.31	2521.9	1944.2	2227.55	4604.15	4626.6	7197.91	6795.89	4106.29	4742.06	1681.01																						
A0A1A8GFP0	A0A1A8GFP0_9TELE	FAM91A1	Family with sequence similarity 91, member A1	7	1	1101.53		1720.14						1283.95	802.648	1313.96			1416.38	891.013																																																																				
A0A1A8GG10	A0A1A8GG10_9TELE	CNBPA	CCHC-type zinc finger, nucleic acid binding protein a	9	2																																					14645.8	6339.16	12375.7	6179.46	9919.77	9877.81	10935.3	7625.67	16559.5	2570.82	20969.0	8051.84	14783.8	29012.7	12915.7	18506.0	25262.9	7379.5	4665.78	13459.6	3266.64	9771.22	8365.08	13442.4	11924.3																						
A0A1A8GGB4	A0A1A8GGB4_9TELE	ACOX3	Acyl-coenzyme A oxidase	5	5																																		18174.8	24239.3	6871.27																																															
A0A1A8GGC0;A0A1A8L4R8;A0A1A8RWD5	A0A1A8GGC0_9TELE;A0A1A8L4R8_9TELE;A0A1A8RWD5_9TELE	GCLM	Glutamate--cysteine ligase regulatory subunit	4	4	5004.02	4531.47	5961.73			3584.37			3450.2	2958.01	3452.44			4028.46	5953.17	5331.29																																																																			
A0A1A8GGG0	A0A1A8GGG0_9TELE	CTSS	Cathepsin S	2	2	599.868		3923.81						2607.55																															807.718	975.897			812.01		562.529		1251.08					286.379	499.513			2615.38		1832.25																								
A0A1A8GGH7	A0A1A8GGH7_9TELE	EIF4E1C	Eukaryotic translation initiation factor 4E family member 1c	7	1																																					1590.04	1196.78	2273.13	1191.75		2589.59	2339.6	2170.39	2007.09	821.088	2961.84		1425.67	2168.61	1771.31	1955.7	2909.42	2240.73	780.924	963.864	1914.98	1713.26			3231.85																						
A0A1A8GH89	A0A1A8GH89_9TELE	ACO2	Aconitate hydratase, mitochondrial	27	2	59265.2	18358.5	38786.4	28171.2	31080.7	22587.7	56958.6	20093.0	47089.3	21784.4	23757.7	23010.3	22596.6	34893.7	44413.4	34895.7																																																																			
A0A1A8GH89;A0A1A8NU75	A0A1A8GH89_9TELE;A0A1A8NU75_9TELE	ACO2	Aconitate hydratase, mitochondrial	45	4																		5162.87	7349.96	13089.6	12622.5	4544.28	12266.5	12978.9	5128.68	16707.2	9218.59	9744.01	11684.2	11933.4	16541.5	10715.2	23681.5	23644.1	21934.8	32217.2	25483.3	68531.2	42362.6	59718.1	36288.2	57184.0	79494.9	36253.6	28942.0	32275.9	46719.4	25476.9	33137.3	17100.9	29145.5	20002.7	26522.3	51803.9	45258.4	50018.2	72304.9	77307.8	24698.5	49807.6	48690.8	15944.3	64399.3	36663.8	23740.8	38980.7	20842.3	33174.7	42141.3	54892.9	49538.9	45526.2	50921.2	19931.0	68809.0	27711.3	23712.4	36483.1	46213.9	21274.8	29629.1	10150.7	10635.7
A0A1A8GHC2	A0A1A8GHC2_9TELE	RALA	small monomeric GTPase (Fragment)	1	0	608.253	2085.84								934.006						7351.26																																																																			
A0A1A8GHD1	A0A1A8GHD1_9TELE	NAPA	N-ethylmaleimide sensitive fusion protein attachment protein alpha	3	0																																							359.17								669.625					330.481	355.631					626.378																									
A0A1A8GHW8	A0A1A8GHW8_9TELE	PSMD11A	Proteasome (Prosome, macropain) 216S subunit, non-ATPase, 11a	9	0	4427.44	4484.48	5291.12		3874.78		4543.67	4935.15	6295.6	3878.21	2800.07		39918.7	9094.84	2575.92	9189.43																																																																			
A0A1A8GHX1	A0A1A8GHX1_9TELE	ATP1B1B	Sodium/potassium-transporting ATPase subunit beta	11	11	7900.8	19914.5	4320.35	21031.0	23080.6	40537.9	18756.0	49868.0	3232.46	5995.33	5762.71	129927.0	122404.0	6346.46	6336.87	19943.1	5151.72	981.154	3296.75	2584.81	1910.72	2022.14	1260.78	3226.93	2828.4	873.814	2047.45	2003.76	913.262	5695.83	914.111	1741.74					1005.44	1486.2	1502.0	730.625		615.248	1035.77			544.257	2501.8	514.269	2300.39	430.069			494.16	1240.76		686.977	623.664	1689.71			390.408																						
A0A1A8GHX1;A0A1A8MPX1;A0A1A8P3Y0;A0A1A8RFP6;A0A1A8SLA0	A0A1A8GHX1_9TELE;A0A1A8MPX1_9TELE;A0A1A8P3Y0_9TELE;A0A1A8RFP6_9TELE;A0A1A8SLA0_9TELE	ATP1B1B	Sodium/potassium-transporting ATPase subunit beta	5	5																																	88226.6	24998.8																																																	
A0A1A8GI07	A0A1A8GI07_9TELE	SSR1	Translocon-associated protein subunit alpha	3	1																		11802.5	6684.05	3994.62	2299.68	5733.94	2709.26	1080.12	6300.38	4492.33	4155.49	9844.35	14434.2	1225.88	1375.33	1935.9																																																			
A0A1A8GI08;A0A1A8LDB6;A0A1A8QXN6;A0A1A8QZ64;A0A1A8RLY1	A0A1A8GI08_9TELE;A0A1A8LDB6_9TELE;A0A1A8QXN6_9TELE;A0A1A8QZ64_9TELE;A0A1A8RLY1_9TELE	VTA1	Vacuolar protein sorting-associated protein VTA1 homolog	3	3	2737.92		1925.57				1338.98		3313.8	1593.89	2728.47			1154.84	3265.43					303.191	396.321		316.526	306.843		1081.84			937.282	397.324	892.497	370.959																																																			
A0A1A8GI30;A0A1A8KPS7;A0A1A8LBC7;A0A1A8NXY2	A0A1A8GI30_9TELE;A0A1A8KPS7_NOTKU;A0A1A8LBC7_9TELE;A0A1A8NXY2_9TELE	SSR3	Translocon-associated protein subunit gamma	3	1	14876.0	9205.36	4094.31	14550.3	2853.11	6764.46	6803.54	68133.9	7766.57	32178.0	2348.87		47418.8	18965.3	7386.65	27670.3	51799.1	2265.1	26722.9	606.442	664.816	6326.79	562.759	593.164	7459.07	944.268	4908.94	13088.8	2234.93	10631.4	2894.8	1024.13																																																			
A0A1A8GIC2	A0A1A8GIC2_9TELE	PITHD1	PITH domain-containing protein 1	10	10																																					6519.05	6620.68	8061.52	8146.29	7100.12	8080.26	10580.2	4356.18	7916.67	10415.9	8607.39	7170.5	8919.52	5174.47	5860.38	5030.86	8350.78	6987.99	7890.94	8862.32	7644.07	8806.94	11250.1	16424.2	12785.0																						
A0A1A8GIC2;A0A1A8PZ22;A0A1A8R6S1	A0A1A8GIC2_9TELE;A0A1A8PZ22_9TELE;A0A1A8R6S1_9TELE	PITHD1	PITH domain-containing protein 1	9	9	10658.1	16860.5	9307.19	15587.7	7264.47	16801.2	23917.4	8067.86	10331.9	7225.78	6860.21		5916.1	12067.6	11567.2	7500.71																																																																			
A0A1A8GID4	A0A1A8GID4_9TELE	EPPK1	Epiplakin 1 (Fragment)	2	0																																	6681.27																																																		
A0A1A8GIE7	A0A1A8GIE7_9TELE	PPM1K	protein-serine/threonine phosphatase	1	1	678.502		2465.16						4757.42	669.874	2079.89				2475.83																																																																				
A0A1A8GIL8	A0A1A8GIL8_9TELE	Nfu_g_1_009929	Cytochrome c oxidase subunit 5B, mitochondrial (Fragment)	4	2	179008.0	87221.1	84777.9	255654.0	152028.0	305709.0	525148.0	262905.0	165426.0	167312.0	117762.0	2740910.0	533959.0	64668.9	228582.0	243557.0	87033.1	72971.6	20386.6	20672.5	34076.9	11515.6	20595.0	25492.2	24334.3	34393.0	22580.7	33403.6	57029.9	5851.69	42005.6	10421.0	42211.1	74767.2	26591.8		24735.9	16160.3	19181.2	11938.2	31754.4	29232.1	5493.44	10768.7	22337.8	26577.4	12931.1	45588.9	15743.0	20727.9	22436.6	13141.3	18882.0	9124.63	21366.9	46707.5	23572.9	9478.07	23039.5	18845.2	18023.9																						
A0A1A8GIT0	A0A1A8GIT0_9TELE	ST13	Suppression of tumorigenicity 13 (Colon carcinoma) (Hsp70 interacting protein)	2	2	2026.88		870.857				7165.61		596.4		2691.01			1331.36																																																																					
A0A1A8GIV2	A0A1A8GIV2_9TELE	FAF1	Fas associated factor 1	8	1	2397.68	4298.09	4377.53	7924.57	3579.84	7214.18	6389.9	12924.2	4240.8	3906.85	2251.81		4383.34	3847.77	2661.67	8745.58																																																																			
A0A1A8GIV2;A0A1A8LBM9;A0A1A8RSJ9	A0A1A8GIV2_9TELE;A0A1A8LBM9_9TELE;A0A1A8RSJ9_9TELE	FAF1	Fas associated factor 1	1	1																				720.247	581.319			1329.61		619.133					816.801	620.748																																																			
A0A1A8GJ15;A0A1A8KL76;A0A1A8MLL4;A0A1A8SK21	A0A1A8GJ15_9TELE;A0A1A8KL76_NOTKU;A0A1A8MLL4_9TELE;A0A1A8SK21_9TELE	LAMTOR4	Ragulator complex protein LAMTOR4	1	1	1355.81		3171.91						2710.98	1914.07	1408.8			1308.63	1484.33																																																																				
A0A1A8GJ36;A0A1A8PLF9;A0A1A8SJ34	A0A1A8GJ36_9TELE;A0A1A8PLF9_9TELE;A0A1A8SJ34_9TELE	ETHE1	Persulfide dioxygenase ETHE1, mitochondrial	2	1																																	7147.78		8714.59	11111.9																																															
A0A1A8GJ53;A0A1A8J4T1;A0A1A8LRF8;A0A1A8P3W7	A0A1A8GJ53_9TELE;A0A1A8J4T1_NOTKU;A0A1A8LRF8_9TELE;A0A1A8P3W7_9TELE	MAP2K6	mitogen-activated protein kinase kinase	5	5	1329.84		1547.54				1630.37	3194.49	1249.77	1038.28	2100.94		2640.53	2024.06	1304.18	2045.07																																																																			
A0A1A8GJB3	A0A1A8GJB3_9TELE	MINA	Bifunctional lysine-specific demethylase and histidyl-hydroxylase	1	0																																						667.109															578.124																														
A0A1A8GJV7	A0A1A8GJV7_9TELE	WDR46	WD repeat-containing protein 46	4	1	1178.75		1121.9				1161.72		2214.85		1295.71		1878.1	1722.91	1091.5																																																																				
A0A1A8GJY5	A0A1A8GJY5_9TELE	ALDH2	aldehyde dehydrogenase (NAD(+))	2	2	28587.9					9807.96										50515.0		2096.09							1251.27	3225.94	1718.36	3490.88	5040.91		1095.38	11167.9																																																			
A0A1A8GK37	A0A1A8GK37_9TELE	SET	SET nuclear oncogene (Fragment)	11	1	16154.5	8198.79	31539.3	33604.4	14737.1	54057.0	134760.0	29356.5	30861.4	21327.7	14971.6	87882.1	58006.8	13016.0	25543.7	25385.7	17865.4	8136.92	7049.55	4498.39	6712.23	9086.81	3818.26	2597.49	5016.4	8281.25	4998.37	10686.5	17080.5	2171.96	4598.09	3541.04					13412.4	6967.29	10288.8	6922.55	16843.5	7097.92	6382.42	12751.3	22421.7	7556.97	7691.02	15838.4	10292.1	16252.4	6538.13	5866.14	13362.4	7979.42	7978.26	10078.2	6915.94	6239.9	11026.4	10874.9	8708.52	3745.6	1421.83	1785.04	2212.43	1815.21	3583.67		1750.22	2070.43	2363.96	981.409	2276.38	2915.07		5376.5	3124.78	4000.94	4336.83	4062.65	3065.61	3132.86	5423.82
A0A1A8GK83;A0A1A8LCR3	A0A1A8GK83_9TELE;A0A1A8LCR3_9TELE	AACS	Acetoacetyl-CoA synthetase	4	2																																	5644.98	2648.54	3024.16																																																
A0A1A8GKA7	A0A1A8GKA7_9TELE	RAB6C	RAB6C, member RAS oncogene family	3	0			893.038						1981.67	2897.41																																																																									
A0A1A8GKM1	A0A1A8GKM1_9TELE	SGUT1	SGT1, suppressor of G2 allele of SKP1	1	0																		2702.6	8309.73	59779.4	1152.31		2131.72	4153.72	2029.4	3967.55	4748.76	2188.23	2913.81	6598.75	3666.46	1309.42																																																			
A0A1A8GKP9	A0A1A8GKP9_9TELE	TSG101	Tumor susceptibility gene 101	7	1	7367.91	5939.72	6190.24			7554.46	9598.1		6310.42	6215.68	5549.29			7662.54	7609.42																																																																				
